detector_name,detector_label,detector_category,detector_lane,detector_field,detector_abandoned,r_node_name,r_node_n_type,r_node_transition,r_node_label,r_node_lon,r_node_lat,r_node_lanes,r_node_shift,r_node_s_limit,r_node_station_id,r_node_attach_side,corridor_route,corridor_dir,date
8658,LkLato/14Etf,PK,3,22,f,rnd_6952,Station,None,(Space 14),-95.44975,45.86835,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8659,LkLato/14Etr,PK,4,22,f,rnd_6952,Station,None,(Space 14),-95.44975,45.86835,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8660,LkLato/15Ehf,PK,1,22,f,rnd_6955,Station,None,(Space 15),-95.44957,45.8683,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8661,LkLato/15Ehr,PK,2,22,f,rnd_6955,Station,None,(Space 15),-95.44957,45.8683,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8662,LkLato/15Etf,PK,3,22,f,rnd_6955,Station,None,(Space 15),-95.44957,45.8683,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8663,LkLato/15Etr,PK,4,22,f,rnd_6955,Station,None,(Space 15),-95.44957,45.8683,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8664,LkLato/16Ehf,PK,1,22,f,rnd_6958,Station,None,(Space 16),-95.44939,45.86825,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8665,LkLato/16Ehr,PK,2,22,f,rnd_6958,Station,None,(Space 16),-95.44939,45.86825,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8666,LkLato/16Etf,PK,3,22,f,rnd_6958,Station,None,(Space 16),-95.44939,45.86825,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8667,LkLato/16Etr,PK,4,22,f,rnd_6958,Station,None,(Space 16),-95.44939,45.86825,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8668,LkLato/17Ehf,PK,1,22,f,rnd_6961,Station,None,(Space 17),-95.44925,45.86821,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8669,LkLato/17Ehr,PK,2,22,f,rnd_6961,Station,None,(Space 17),-95.44925,45.86821,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8670,LkLato/17Etf,PK,3,22,f,rnd_6961,Station,None,(Space 17),-95.44925,45.86821,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8671,LkLato/17Etr,PK,4,22,f,rnd_6961,Station,None,(Space 17),-95.44925,45.86821,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8672,LkLato/18Ehf,PK,1,22,f,rnd_6976,Station,None,(Space 18),-95.44913,45.86817,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8673,LkLato/18Ehr,PK,2,22,f,rnd_6976,Station,None,(Space 18),-95.44913,45.86817,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8674,LkLato/18Etf,PK,3,22,f,rnd_6976,Station,None,(Space 18),-95.44913,45.86817,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8675,LkLato/18Etr,PK,4,22,f,rnd_6976,Station,None,(Space 18),-95.44913,45.86817,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8676,LkLato/19Ehf,PK,1,22,f,rnd_6979,Station,None,(Space 19),-95.44899,45.86812,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8677,LkLato/19Ehr,PK,2,22,f,rnd_6979,Station,None,(Space 19),-95.44899,45.86812,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8678,LkLato/19Etf,PK,3,22,f,rnd_6979,Station,None,(Space 19),-95.44899,45.86812,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
8679,LkLato/19Etr,PK,4,22,f,rnd_6979,Station,None,(Space 19),-95.44899,45.86812,1,6,55,,right,Lake Latoka RA,EB,2020-03-24
9004,StCrxR/34Whf,PK,1,22,f,rnd_9042,Station,None,(Space 34),-92.81898,44.9497,1,6,55,,right,St. Croix RA,WB,2020-03-24
9005,StCrxR/34Whr,PK,2,22,f,rnd_9042,Station,None,(Space 34),-92.81898,44.9497,1,6,55,,right,St. Croix RA,WB,2020-03-24
8964,StCrxR/33Whf,PK,1,22,f,rnd_9046,Station,None,(Space 33),-92.81912,44.94975,1,6,55,,right,St. Croix RA,WB,2020-03-24
8965,StCrxR/33Whr,PK,2,22,f,rnd_9046,Station,None,(Space 33),-92.81912,44.94975,1,6,55,,right,St. Croix RA,WB,2020-03-24
8962,StCrxR/32Whf,PK,1,22,f,rnd_9049,Station,None,(Space 32),-92.81924,44.94979,1,6,55,,right,St. Croix RA,WB,2020-03-24
8963,StCrxR/32Whr,PK,2,22,f,rnd_9049,Station,None,(Space 32),-92.81924,44.94979,1,6,55,,right,St. Croix RA,WB,2020-03-24
8960,StCrxR/31Whf,PK,1,22,f,rnd_9050,Station,None,(Space 31),-92.81936,44.94982,1,6,55,,right,St. Croix RA,WB,2020-03-24
8961,StCrxR/31Whr,PK,2,22,f,rnd_9050,Station,None,(Space 31),-92.81936,44.94982,1,6,55,,right,St. Croix RA,WB,2020-03-24
8958,StCrxR/30Whf,PK,1,22,f,rnd_9047,Station,None,(Space 30),-92.81946,44.94985,1,6,55,,right,St. Croix RA,WB,2020-03-24
8959,StCrxR/30Whr,PK,2,22,f,rnd_9047,Station,None,(Space 30),-92.81946,44.94985,1,6,55,,right,St. Croix RA,WB,2020-03-24
8956,StCrxR/29Whf,PK,1,22,f,rnd_9048,Station,None,(Space 29),-92.81959,44.94989,1,6,55,,right,St. Croix RA,WB,2020-03-24
8957,StCrxR/29Whr,PK,2,22,f,rnd_9048,Station,None,(Space 29),-92.81959,44.94989,1,6,55,,right,St. Croix RA,WB,2020-03-24
8954,StCrxR/28Whf,PK,1,22,f,rnd_9051,Station,None,(Space 28),-92.81982,44.94997,1,6,55,,right,St. Croix RA,WB,2020-03-24
8955,StCrxR/28Whr,PK,2,22,f,rnd_9051,Station,None,(Space 28),-92.81982,44.94997,1,6,55,,right,St. Croix RA,WB,2020-03-24
8952,StCrxR/27Whf,PK,1,22,f,rnd_9052,Station,None,(Space 27),-92.81997,44.95,1,6,55,,right,St. Croix RA,WB,2020-03-24
8953,StCrxR/27Whr,PK,2,22,f,rnd_9052,Station,None,(Space 27),-92.81997,44.95,1,6,55,,right,St. Croix RA,WB,2020-03-24
8950,StCrxR/26Whf,PK,1,22,f,rnd_9053,Station,None,(Space 26),-92.82008,44.95004,1,6,55,,right,St. Croix RA,WB,2020-03-24
8951,StCrxR/26Whr,PK,2,22,f,rnd_9053,Station,None,(Space 26),-92.82008,44.95004,1,6,55,,right,St. Croix RA,WB,2020-03-24
8948,StCrxR/25Whf,PK,1,22,f,rnd_9054,Station,None,(Space 25),-92.8202,44.95009,1,6,55,,right,St. Croix RA,WB,2020-03-24
8949,StCrxR/25Whr,PK,2,22,f,rnd_9054,Station,None,(Space 25),-92.8202,44.95009,1,6,55,,right,St. Croix RA,WB,2020-03-24
8946,StCrxR/24Whf,PK,1,22,f,rnd_9055,Station,None,(Space 24),-92.82031,44.95012,1,6,55,,right,St. Croix RA,WB,2020-03-24
8947,StCrxR/24Whr,PK,2,22,f,rnd_9055,Station,None,(Space 24),-92.82031,44.95012,1,6,55,,right,St. Croix RA,WB,2020-03-24
8944,StCrxR/23Whf,PK,1,22,f,rnd_9056,Station,None,(Space 23),-92.82042,44.95016,1,6,55,,right,St. Croix RA,WB,2020-03-24
8945,StCrxR/23Whr,PK,2,22,f,rnd_9056,Station,None,(Space 23),-92.82042,44.95016,1,6,55,,right,St. Croix RA,WB,2020-03-24
8942,StCrxR/22Whf,PK,1,22,f,rnd_9057,Station,None,(Space 22),-92.82066,44.95024,1,6,55,,right,St. Croix RA,WB,2020-03-24
8943,StCrxR/22Whr,PK,2,22,f,rnd_9057,Station,None,(Space 22),-92.82066,44.95024,1,6,55,,right,St. Croix RA,WB,2020-03-24
8940,StCrxR/21Whf,PK,1,22,f,rnd_9058,Station,None,(Space 21),-92.82077,44.95028,1,6,55,,right,St. Croix RA,WB,2020-03-24
8941,StCrxR/21Whr,PK,2,22,f,rnd_9058,Station,None,(Space 21),-92.82077,44.95028,1,6,55,,right,St. Croix RA,WB,2020-03-24
8938,StCrxR/20Whf,PK,1,22,f,rnd_9059,Station,None,(Space 20),-92.82085,44.95033,1,6,55,,right,St. Croix RA,WB,2020-03-24
8939,StCrxR/20Whr,PK,2,22,f,rnd_9059,Station,None,(Space 20),-92.82085,44.95033,1,6,55,,right,St. Croix RA,WB,2020-03-24
8936,StCrxR/19Whf,PK,1,22,f,rnd_9060,Station,None,(Space 19),-92.82097,44.95037,1,6,55,,right,St. Croix RA,WB,2020-03-24
8937,StCrxR/19Whr,PK,2,22,f,rnd_9060,Station,None,(Space 19),-92.82097,44.95037,1,6,55,,right,St. Croix RA,WB,2020-03-24
8934,StCrxR/18Whf,PK,1,22,f,rnd_9061,Station,None,(Space 18),-92.82106,44.9504,1,6,55,,right,St. Croix RA,WB,2020-03-24
8935,StCrxR/18Whr,PK,2,22,f,rnd_9061,Station,None,(Space 18),-92.82106,44.9504,1,6,55,,right,St. Croix RA,WB,2020-03-24
8932,StCrxR/17Whf,PK,1,22,f,rnd_9062,Station,None,(Space 17),-92.82117,44.95044,1,6,55,,right,St. Croix RA,WB,2020-03-24
8933,StCrxR/17Whr,PK,2,22,f,rnd_9062,Station,None,(Space 17),-92.82117,44.95044,1,6,55,,right,St. Croix RA,WB,2020-03-24
8930,StCrxR/16Whf,PK,1,22,f,rnd_9063,Station,None,(Space 16),-92.8213,44.95048,1,6,55,,right,St. Croix RA,WB,2020-03-24
8931,StCrxR/16Whr,PK,2,22,f,rnd_9063,Station,None,(Space 16),-92.8213,44.95048,1,6,55,,right,St. Croix RA,WB,2020-03-24
8928,StCrxR/15Whf,PK,1,22,f,rnd_9064,Station,None,(Space 15),-92.82151,44.95055,1,6,55,,right,St. Croix RA,WB,2020-03-24
8929,StCrxR/15Whr,PK,2,22,f,rnd_9064,Station,None,(Space 15),-92.82151,44.95055,1,6,55,,right,St. Croix RA,WB,2020-03-24
8926,StCrxR/14Whf,PK,1,22,f,rnd_9065,Station,None,(Space 14),-92.82161,44.95059,1,6,55,,right,St. Croix RA,WB,2020-03-24
8927,StCrxR/14Whr,PK,2,22,f,rnd_9065,Station,None,(Space 14),-92.82161,44.95059,1,6,55,,right,St. Croix RA,WB,2020-03-24
8924,StCrxR/13Whf,PK,1,22,f,rnd_9066,Station,None,(Space 13),-92.82172,44.95063,1,6,55,,right,St. Croix RA,WB,2020-03-24
8925,StCrxR/13Whr,PK,2,22,f,rnd_9066,Station,None,(Space 13),-92.82172,44.95063,1,6,55,,right,St. Croix RA,WB,2020-03-24
8922,StCrxR/12Whf,PK,1,22,f,rnd_9067,Station,None,(Space 12),-92.82184,44.95067,1,6,55,,right,St. Croix RA,WB,2020-03-24
8923,StCrxR/12Whr,PK,2,22,f,rnd_9067,Station,None,(Space 12),-92.82184,44.95067,1,6,55,,right,St. Croix RA,WB,2020-03-24
8920,StCrxR/11Whf,PK,1,22,f,rnd_9068,Station,None,(Space 11),-92.82194,44.9507,1,6,55,,right,St. Croix RA,WB,2020-03-24
8921,StCrxR/11Whr,PK,2,22,f,rnd_9068,Station,None,(Space 11),-92.82194,44.9507,1,6,55,,right,St. Croix RA,WB,2020-03-24
8918,StCrxR/10Whf,PK,1,22,f,rnd_9069,Station,None,(Space 10),-92.82204,44.95074,1,6,55,,right,St. Croix RA,WB,2020-03-24
8919,StCrxR/10Whr,PK,2,22,f,rnd_9069,Station,None,(Space 10),-92.82204,44.95074,1,6,55,,right,St. Croix RA,WB,2020-03-24
8916,StCrxR/9Whf,PK,1,22,f,rnd_9070,Station,None,(Space 9),-92.82213,44.95078,1,6,55,,right,St. Croix RA,WB,2020-03-24
8917,StCrxR/9Whr,PK,2,22,f,rnd_9070,Station,None,(Space 9),-92.82213,44.95078,1,6,55,,right,St. Croix RA,WB,2020-03-24
8914,StCrxR/8Whf,PK,1,22,f,rnd_9071,Station,None,(Space 8),-92.8224,44.95085,1,6,55,,right,St. Croix RA,WB,2020-03-24
8915,StCrxR/8Whr,PK,2,22,f,rnd_9071,Station,None,(Space 8),-92.8224,44.95085,1,6,55,,right,St. Croix RA,WB,2020-03-24
8912,StCrxR/7Whf,PK,1,22,f,rnd_9072,Station,None,(Space 7),-92.82252,44.95089,1,6,55,,right,St. Croix RA,WB,2020-03-24
8913,StCrxR/7Whr,PK,2,22,f,rnd_9072,Station,None,(Space 7),-92.82252,44.95089,1,6,55,,right,St. Croix RA,WB,2020-03-24
8910,StCrxR/6Whf,PK,1,22,f,rnd_9073,Station,None,(Space 6),-92.82262,44.95092,1,6,55,,right,St. Croix RA,WB,2020-03-24
8911,StCrxR/6Whr,PK,2,22,f,rnd_9073,Station,None,(Space 6),-92.82262,44.95092,1,6,55,,right,St. Croix RA,WB,2020-03-24
8908,StCrxR/5Whf,PK,1,22,f,rnd_9074,Station,None,(Space 5),-92.82272,44.95096,1,6,55,,right,St. Croix RA,WB,2020-03-24
8909,StCrxR/5Whr,PK,2,22,f,rnd_9074,Station,None,(Space 5),-92.82272,44.95096,1,6,55,,right,St. Croix RA,WB,2020-03-24
8906,StCrxR/4Whf,PK,1,22,f,rnd_9075,Station,None,(Space 4),-92.82285,44.951,1,6,55,,right,St. Croix RA,WB,2020-03-24
8907,StCrxR/4Whr,PK,2,22,f,rnd_9075,Station,None,(Space 4),-92.82285,44.951,1,6,55,,right,St. Croix RA,WB,2020-03-24
8904,StCrxR/3Whf,PK,1,22,f,rnd_9076,Station,None,(Space 3),-92.82294,44.95104,1,6,55,,right,St. Croix RA,WB,2020-03-24
8905,StCrxR/3Whr,PK,2,22,f,rnd_9076,Station,None,(Space 3),-92.82294,44.95104,1,6,55,,right,St. Croix RA,WB,2020-03-24
8902,StCrxR/2Whf,PK,1,22,f,rnd_9077,Station,None,(Space 2),-92.82304,44.95107,1,6,55,,right,St. Croix RA,WB,2020-03-24
8903,StCrxR/2Whr,PK,2,22,f,rnd_9077,Station,None,(Space 2),-92.82304,44.95107,1,6,55,,right,St. Croix RA,WB,2020-03-24
8900,StCrxR/1Whf,PK,1,22,f,rnd_9078,Station,None,(Space 1),-92.82314,44.95113,1,6,55,,right,St. Croix RA,WB,2020-03-24
8901,StCrxR/1Whr,PK,2,22,f,rnd_9078,Station,None,(Space 1),-92.82314,44.95113,1,6,55,,right,St. Croix RA,WB,2020-03-24
9002,StCrxR/53Whf,PK,1,22,f,rnd_9105,Station,None,(Space 53),-92.82061,44.95087,1,6,55,,right,St. Croix RA,WB,2020-03-24
9003,StCrxR/53Whr,PK,2,22,f,rnd_9105,Station,None,(Space 53),-92.82061,44.95087,1,6,55,,right,St. Croix RA,WB,2020-03-24
9000,StCrxR/52Whf,PK,1,22,f,rnd_9106,Station,None,(Space 52),-92.82071,44.95091,1,6,55,,right,St. Croix RA,WB,2020-03-24
9001,StCrxR/52Whr,PK,2,22,f,rnd_9106,Station,None,(Space 52),-92.82071,44.95091,1,6,55,,right,St. Croix RA,WB,2020-03-24
8998,StCrxR/51Whf,PK,1,22,f,rnd_9107,Station,None,(Space 51),-92.82085,44.95097,1,6,55,,right,St. Croix RA,WB,2020-03-24
8999,StCrxR/51Whr,PK,2,22,f,rnd_9107,Station,None,(Space 51),-92.82085,44.95097,1,6,55,,right,St. Croix RA,WB,2020-03-24
8996,StCrxR/50Whf,PK,1,22,f,rnd_9108,Station,None,(Space 50),-92.82095,44.95098,1,6,55,,right,St. Croix RA,WB,2020-03-24
8997,StCrxR/50Whr,PK,2,22,f,rnd_9108,Station,None,(Space 50),-92.82095,44.95098,1,6,55,,right,St. Croix RA,WB,2020-03-24
8994,StCrxR/49Whf,PK,1,22,f,rnd_9109,Station,None,(Space 49),-92.82106,44.95102,1,6,55,,right,St. Croix RA,WB,2020-03-24
8995,StCrxR/49Whr,PK,2,22,f,rnd_9109,Station,None,(Space 49),-92.82106,44.95102,1,6,55,,right,St. Croix RA,WB,2020-03-24
8992,StCrxR/48Whf,PK,1,22,f,rnd_9119,Station,None,(Space 48),-92.82127,44.95109,1,6,55,,right,St. Croix RA,WB,2020-03-24
8993,StCrxR/48Whr,PK,2,22,f,rnd_9119,Station,None,(Space 48),-92.82127,44.95109,1,6,55,,right,St. Croix RA,WB,2020-03-24
8990,StCrxR/47Whf,PK,1,22,f,rnd_9118,Station,None,(Space 47),-92.82138,44.95113,1,6,55,,right,St. Croix RA,WB,2020-03-24
8991,StCrxR/47Whr,PK,2,22,f,rnd_9118,Station,None,(Space 47),-92.82138,44.95113,1,6,55,,right,St. Croix RA,WB,2020-03-24
8988,StCrxR/46Whf,PK,1,22,f,rnd_9117,Station,None,(Space 46),-92.82149,44.95117,1,6,55,,right,St. Croix RA,WB,2020-03-24
8989,StCrxR/46Whr,PK,2,22,f,rnd_9117,Station,None,(Space 46),-92.82149,44.95117,1,6,55,,right,St. Croix RA,WB,2020-03-24
8986,StCrxR/45Whf,PK,1,22,f,rnd_9116,Station,None,(Space 45),-92.82159,44.95121,1,6,55,,right,St. Croix RA,WB,2020-03-24
8987,StCrxR/45Whr,PK,2,22,f,rnd_9116,Station,None,(Space 45),-92.82159,44.95121,1,6,55,,right,St. Croix RA,WB,2020-03-24
8984,StCrxR/44Whf,PK,1,22,f,rnd_9113,Station,None,(Space 44),-92.82172,44.95125,1,6,55,,right,St. Croix RA,WB,2020-03-24
8985,StCrxR/44Whr,PK,2,22,f,rnd_9113,Station,None,(Space 44),-92.82172,44.95125,1,6,55,,right,St. Croix RA,WB,2020-03-24
8982,StCrxR/43Whf,PK,1,22,f,rnd_9112,Station,None,(Space 43),-92.82179,44.95129,1,6,55,,right,St. Croix RA,WB,2020-03-24
8983,StCrxR/43Whr,PK,2,22,f,rnd_9112,Station,None,(Space 43),-92.82179,44.95129,1,6,55,,right,St. Croix RA,WB,2020-03-24
8980,StCrxR/42Whf,PK,1,22,f,rnd_9111,Station,None,(Space 42),-92.82192,44.95132,1,6,55,,right,St. Croix RA,WB,2020-03-24
8981,StCrxR/42Whr,PK,2,22,f,rnd_9111,Station,None,(Space 42),-92.82192,44.95132,1,6,55,,right,St. Croix RA,WB,2020-03-24
8978,StCrxR/41Whf,PK,1,22,f,rnd_9110,Station,None,(Space 41),-92.82214,44.9514,1,6,55,,right,St. Croix RA,WB,2020-03-24
8979,StCrxR/41Whr,PK,2,22,f,rnd_9110,Station,None,(Space 41),-92.82214,44.9514,1,6,55,,right,St. Croix RA,WB,2020-03-24
8976,StCrxR/40Whf,PK,1,22,f,rnd_9085,Station,None,(Space 40),-92.82224,44.95144,1,6,55,,right,St. Croix RA,WB,2020-03-24
8977,StCrxR/40Whr,PK,2,22,f,rnd_9085,Station,None,(Space 40),-92.82224,44.95144,1,6,55,,right,St. Croix RA,WB,2020-03-24
8974,StCrxR/39Whf,PK,1,22,f,rnd_9084,Station,None,(Space 39),-92.82236,44.95146,1,6,55,,right,St. Croix RA,WB,2020-03-24
8975,StCrxR/39Whr,PK,2,22,f,rnd_9084,Station,None,(Space 39),-92.82236,44.95146,1,6,55,,right,St. Croix RA,WB,2020-03-24
8972,StCrxR/38Whf,PK,1,22,f,rnd_9083,Station,None,(Space 38),-92.82247,44.9515,1,6,55,,right,St. Croix RA,WB,2020-03-24
8973,StCrxR/38Whr,PK,2,22,f,rnd_9083,Station,None,(Space 38),-92.82247,44.9515,1,6,55,,right,St. Croix RA,WB,2020-03-24
8970,StCrxR/37Whf,PK,1,22,f,rnd_9080,Station,None,(Space 37),-92.82257,44.95155,1,6,55,,right,St. Croix RA,WB,2020-03-24
8971,StCrxR/37Whr,PK,2,22,f,rnd_9080,Station,None,(Space 37),-92.82257,44.95155,1,6,55,,right,St. Croix RA,WB,2020-03-24
8968,StCrxR/36Whf,PK,1,22,f,rnd_9081,Station,None,(Space 36),-92.82268,44.95159,1,6,55,,right,St. Croix RA,WB,2020-03-24
8969,StCrxR/36Whr,PK,2,22,f,rnd_9081,Station,None,(Space 36),-92.82268,44.95159,1,6,55,,right,St. Croix RA,WB,2020-03-24
8966,StCrxR/35Whf,PK,1,22,f,rnd_9082,Station,None,(Space 35),-92.82277,44.95163,1,6,55,,right,St. Croix RA,WB,2020-03-24
8967,StCrxR/35Whr,PK,2,22,f,rnd_9082,Station,None,(Space 35),-92.82277,44.95163,1,6,55,,right,St. Croix RA,WB,2020-03-24
40101,TH10/CR75E1,,1,22,f,rnd_5752,Station,None,Co Rd 75,-95.17871,46.45722,2,5,55,,right,T.H.10,EB,2020-03-24
40102,TH10/CR75E1,,1,22,f,rnd_5752,Station,None,Co Rd 75,-95.17871,46.45722,2,5,55,,right,T.H.10,EB,2020-03-24
6320,TH10/MainStE1,,1,22,f,rnd_90099,Station,None,Main St,-93.56098,45.29968,2,5,65,S1263,right,T.H.10,EB,2020-03-24
6321,TH10/MainStE2,,2,22,f,rnd_90099,Station,None,Main St,-93.56098,45.29968,2,5,65,S1263,right,T.H.10,EB,2020-03-24
6324,TH10/TH101E1,,1,22,f,rnd_89961,Station,None,T.H.101,-93.55507,45.29112,2,5,65,S1214,right,T.H.10,EB,2020-03-24
6325,TH10/TH101E2,,2,22,f,rnd_89961,Station,None,T.H.101,-93.55507,45.29112,2,5,65,S1214,right,T.H.10,EB,2020-03-24
3960,TH10/FerrySEX,X,0,24,f,rnd_85725,Exit,Leg,Ferry St,-93.39219,45.20495,1,5,55,,right,T.H.10,EB,2020-03-24
3961,TH10/FerrySE1,,1,31,f,rnd_85727,Station,None,Ferry St,-93.38825,45.20487,2,5,65,S940,right,T.H.10,EB,2020-03-24
3962,TH10/FerrySE2,,2,28,f,rnd_85727,Station,None,Ferry St,-93.38825,45.20487,2,5,65,S940,right,T.H.10,EB,2020-03-24
3963,TH10/FerrySEP,P,0,24,f,rnd_85729,Entrance,Leg,Ferry St,-93.38782,45.20487,1,5,55,,right,T.H.10,EB,2020-03-24
4400,TH10/FerrySEQ,Q,0,22,f,rnd_85729,Entrance,Leg,Ferry St,-93.38782,45.20487,1,5,55,,right,T.H.10,EB,2020-03-24
4929,TH10/FerrySEG,G,0,22,f,rnd_85729,Entrance,Leg,Ferry St,-93.38782,45.20487,1,5,55,,right,T.H.10,EB,2020-03-24
3964,TH10/7AveEX,X,0,10,f,rnd_85731,Exit,Leg,7th Ave,-93.38111,45.20474,1,5,55,,right,T.H.10,EB,2020-03-24
3965,TH10/7AveE1,,1,20,f,rnd_85733,Station,None,7th Ave,-93.38013,45.20463,2,5,65,S941,right,T.H.10,EB,2020-03-24
3966,TH10/7AveE2,,2,27,f,rnd_85733,Station,None,7th Ave,-93.38013,45.20463,2,5,65,S941,right,T.H.10,EB,2020-03-24
3967,TH10/7AveEP,P,0,24,f,rnd_85735,Entrance,Leg,7th Ave,-93.37493,45.20423,1,5,55,,right,T.H.10,EB,2020-03-24
4401,TH10/7AveEQ,Q,0,22,f,rnd_85735,Entrance,Leg,7th Ave,-93.37493,45.20423,1,5,55,,right,T.H.10,EB,2020-03-24
4930,TH10/7AveEG,G,0,22,f,rnd_85735,Entrance,Leg,7th Ave,-93.37493,45.20423,1,5,55,,right,T.H.10,EB,2020-03-24
3968,TH10/E7AveE1,,1,29.7,f,rnd_85737,Station,None,E of 7th Ave,-93.36937,45.20448,2,5,65,S942,right,T.H.10,EB,2020-03-24
3969,TH10/E7AveE2,,2,27.3,f,rnd_85737,Station,None,E of 7th Ave,-93.36937,45.20448,2,5,65,S942,right,T.H.10,EB,2020-03-24
3970,TH10/RundLkEX,X,0,24,f,rnd_85739,Exit,Leg,Round Lake Blvd,-93.36414,45.2043,1,5,55,,right,T.H.10,EB,2020-03-24
3971,TH10/RundLkE1,,1,27.8,f,rnd_85741,Station,None,Round Lake Blvd,-93.36031,45.20424,2,5,65,S943,right,T.H.10,EB,2020-03-24
3972,TH10/RundLkE2,,2,25.7,f,rnd_85741,Station,None,Round Lake Blvd,-93.36031,45.20424,2,5,65,S943,right,T.H.10,EB,2020-03-24
3973,TH10/SBRundLkEP,P,0,24,f,rnd_85743,Entrance,Loop,Round Lake Blvd SB,-93.35835,45.20422,1,5,55,,right,T.H.10,EB,2020-03-24
3974,TH10/SBRundLkEB,B,0,24,f,rnd_85743,Entrance,Loop,Round Lake Blvd SB,-93.35835,45.20422,1,5,55,,right,T.H.10,EB,2020-03-24
4402,TH10/SBRundLkEQ,Q,0,22,f,rnd_85743,Entrance,Loop,Round Lake Blvd SB,-93.35835,45.20422,1,5,55,,right,T.H.10,EB,2020-03-24
4918,TH10/SBRundLkEG,G,0,22,f,rnd_85743,Entrance,Loop,Round Lake Blvd SB,-93.35835,45.20422,1,5,55,,right,T.H.10,EB,2020-03-24
3975,TH10/NBRundLkEP,P,0,24,f,rnd_85747,Entrance,Leg,Round Lake Blvd NB,-93.35374,45.20409,1,5,55,,right,T.H.10,EB,2020-03-24
4403,TH10/NBRundLkEQ,Q,0,22,f,rnd_85747,Entrance,Leg,Round Lake Blvd NB,-93.35374,45.20409,1,5,55,,right,T.H.10,EB,2020-03-24
4919,TH10/NBRundLkEG,G,0,22,f,rnd_85747,Entrance,Leg,Round Lake Blvd NB,-93.35374,45.20409,1,5,55,,right,T.H.10,EB,2020-03-24
3976,TH10/WMainStE1,,1,28.8,f,rnd_85749,Station,None,W of Main St,-93.34658,45.20205,2,5,65,S944,right,T.H.10,EB,2020-03-24
3977,TH10/WMainStE2,,2,26,f,rnd_85749,Station,None,W of Main St,-93.34658,45.20205,2,5,65,S944,right,T.H.10,EB,2020-03-24
3978,TH10/MainStEX,X,0,24,f,rnd_85751,Exit,Leg,Main St,-93.34309,45.19948,1,5,55,,right,T.H.10,EB,2020-03-24
3979,TH10/MainStE1,,1,28.6,f,rnd_85753,Station,None,Main St,-93.33992,45.19674,2,5,65,S945,right,T.H.10,EB,2020-03-24
3980,TH10/MainStE2,,2,26,f,rnd_85753,Station,None,Main St,-93.33992,45.19674,2,5,65,S945,right,T.H.10,EB,2020-03-24
3981,TH10/MainStEP,P,0,24,f,rnd_85757,Entrance,Leg,Main St,-93.33628,45.19351,1,5,55,,right,T.H.10,EB,2020-03-24
3982,TH10/MainStEB,B,0,24,f,rnd_85757,Entrance,Leg,Main St,-93.33628,45.19351,1,5,55,,right,T.H.10,EB,2020-03-24
4931,TH10/MainStEG,G,0,22,f,rnd_85757,Entrance,Leg,Main St,-93.33628,45.19351,1,5,55,,right,T.H.10,EB,2020-03-24
4404,TH10/MainStEQ1,Q,1,22,f,rnd_85757,Entrance,Leg,Main St,-93.33628,45.19351,1,5,55,,right,T.H.10,EB,2020-03-24
4408,TH10/MainStEQ2,Q,2,22,f,rnd_85757,Entrance,Leg,Main St,-93.33628,45.19351,1,5,55,,right,T.H.10,EB,2020-03-24
4159,TH10/MainStEQ3-ABND,Q,3,24,t,rnd_85757,Entrance,Leg,Main St,-93.33628,45.19351,1,5,55,,right,T.H.10,EB,2020-03-24
6299,TH10/MainStEQ4-ABND,Q,4,8,t,rnd_85757,Entrance,Leg,Main St,-93.33628,45.19351,1,5,55,,right,T.H.10,EB,2020-03-24
3983,TH10/EMainStE1,,1,28.4,f,rnd_85755,Station,None,E of Main St,-93.33325,45.19081,2,5,65,S946,right,T.H.10,EB,2020-03-24
3984,TH10/EMainStE2,,2,26.4,f,rnd_85755,Station,None,E of Main St,-93.33325,45.19081,2,5,65,S946,right,T.H.10,EB,2020-03-24
3985,TH10/WHansonE1,,1,29,f,rnd_85761,Station,None,W of Hanson Blvd,-93.32564,45.18625,2,5,65,S947,right,T.H.10,EB,2020-03-24
3986,TH10/WHansonE2,,2,25,f,rnd_85761,Station,None,W of Hanson Blvd,-93.32564,45.18625,2,5,65,S947,right,T.H.10,EB,2020-03-24
