date,hour,corridor_route,speed
2020-03-20,16,T.H.101,79.6249300606292
2020-03-20,17,T.H.101,81.6707685061337
2020-03-20,18,T.H.101,80.320314299076
2020-03-20,19,T.H.101,79.4500628659699
2020-03-20,20,T.H.101,78.3891227756928
2020-03-20,21,T.H.101,76.205299736066
2020-03-20,22,T.H.101,77.4850962723887
2020-03-20,23,T.H.101,77.3543602473888
2020-03-21,1,T.H.101,80.8289358360472
2020-03-21,2,T.H.101,69.3153680129271
2020-03-21,3,T.H.101,72.1158032063857
2020-03-21,4,T.H.101,77.1342873401217
2020-03-21,5,T.H.101,74.4018968526006
2020-03-21,6,T.H.101,75.6447649906023
2020-03-21,7,T.H.101,75.3919130591912
2020-03-21,8,T.H.101,77.4370028121533
2020-03-21,9,T.H.101,76.5876801674036
2020-03-21,10,T.H.101,77.1153765508188
2020-03-21,11,T.H.101,79.1130062087916
2020-03-21,12,T.H.101,79.1153900214186
2020-03-21,13,T.H.101,78.8756920149952
2020-03-21,14,T.H.101,80.2374009141377
2020-03-21,15,T.H.101,79.7235796047228
2020-03-21,16,T.H.101,80.5707454447959
2020-03-21,17,T.H.101,81.6162726278907
2020-03-21,18,T.H.101,81.5056455022406
2020-03-21,19,T.H.101,80.1668399315235
2020-03-21,20,T.H.101,78.8782378831854
2020-03-21,21,T.H.101,78.4646290287881
2020-03-21,22,T.H.101,81.5704310749127
2020-03-21,23,T.H.101,81.0629821052511
2020-03-22,1,T.H.101,79.7702910010643
2020-03-22,2,T.H.101,79.8215425349937
2020-03-22,3,T.H.101,77.872334348705
2020-03-22,4,T.H.101,72.5818868736873
2020-03-22,5,T.H.101,76.701521595648
2020-03-22,6,T.H.101,79.1049477809316
2020-03-22,7,T.H.101,77.1655467290202
2020-03-22,8,T.H.101,77.1011468829471
2020-03-22,9,T.H.101,79.1164818039254
2020-03-22,10,T.H.101,81.7659530334816
2020-03-22,11,T.H.101,80.6345174907745
2020-03-22,12,T.H.101,81.3351137208839
2020-03-22,13,T.H.101,80.2238327329088
2020-03-22,14,T.H.101,80.7824183537087
2020-03-22,15,T.H.101,81.9897526054726
2020-03-22,16,T.H.101,80.5704170716364
2020-03-22,17,T.H.101,80.4377365256311
2020-03-22,18,T.H.101,82.4321464663765
2020-03-22,19,T.H.101,80.2731860209068
2020-03-22,20,T.H.101,78.2053043046637
2020-03-22,21,T.H.101,79.1408243408077
2020-03-22,22,T.H.101,75.7290989553083
2020-03-22,23,T.H.101,75.8520837439645
2020-03-23,1,T.H.101,70.7390873732442
2020-03-23,2,T.H.101,66.7029081733196
2020-03-23,3,T.H.101,74.9096622661286
2020-03-23,4,T.H.101,76.8668498866592
2020-03-23,5,T.H.101,75.3292508783545
2020-03-23,6,T.H.101,72.3975781002168
2020-03-23,7,T.H.101,72.7977811737499
2020-03-23,8,T.H.101,70.8437617734822
2020-03-23,9,T.H.101,68.4249198603918
2020-03-23,10,T.H.101,69.4739076154964
2020-03-23,11,T.H.101,68.8875823847239
2020-03-23,12,T.H.101,71.0434665842431
2020-03-23,13,T.H.101,71.54808819675
2020-03-23,14,T.H.101,74.99040076904
2020-03-23,15,T.H.101,77.1236924091837
2020-03-23,16,T.H.101,79.9622378413549
2020-03-23,17,T.H.101,81.4934958762001
2020-03-23,18,T.H.101,81.47772855964
2020-03-23,19,T.H.101,80.0919662173237
2020-03-23,20,T.H.101,80.271558614316
2020-03-23,21,T.H.101,77.280070452003
2020-03-23,22,T.H.101,79.6853721913565
2020-03-23,23,T.H.101,79.8401481275283
2020-03-24,1,T.H.101,71.2890022232489
2020-03-24,2,T.H.101,74.3969533319707
2020-03-24,3,T.H.101,71.3672353499475
2020-03-24,4,T.H.101,70.1808143966761
2020-03-24,5,T.H.101,69.8061277319996
2020-03-24,6,T.H.101,75.4884675819341
2020-03-24,7,T.H.101,74.431536538655
2020-03-24,8,T.H.101,72.1263624512273
2020-03-24,9,T.H.101,68.8109256341071
2020-03-24,10,T.H.101,67.3776540798165
2020-03-24,11,T.H.101,70.8128025713618
2020-03-24,12,T.H.101,71.4812616146495
2020-03-24,13,T.H.101,71.5401883960228
2020-03-24,14,T.H.101,75.6986844144717
2020-03-24,15,T.H.101,77.883913242609
2020-03-24,16,T.H.101,78.0751521650228
2020-03-24,17,T.H.101,80.6910862225293
2020-03-24,18,T.H.101,80.0979456578832
2020-03-24,19,T.H.101,80.3427405858317
2020-03-24,20,T.H.101,77.835827284003
2020-03-24,21,T.H.101,77.7976227038453
2020-03-24,22,T.H.101,75.8037051688608
2020-03-24,23,T.H.101,79.3514049536489
2020-03-25,1,T.H.101,70.991819092337
2020-03-25,2,T.H.101,69.2489503782208
2020-03-25,3,T.H.101,69.9090391476329
2020-03-25,4,T.H.101,76.2185748402337
2020-03-25,5,T.H.101,76.7033889358691
2020-03-25,6,T.H.101,74.3751423863774
2020-03-25,7,T.H.101,75.2845729619437
2020-03-25,8,T.H.101,70.7568630672893
2020-03-25,9,T.H.101,68.3839021416236
2020-03-25,10,T.H.101,69.1788183044091
2020-03-25,11,T.H.101,68.6754603543085
2020-03-25,12,T.H.101,72.0881508716618
2020-03-25,13,T.H.101,72.2281347119004
2020-03-25,14,T.H.101,74.5966189988806
2020-03-25,15,T.H.101,76.9409507389843
2020-03-25,16,T.H.101,79.5385656349386
2020-03-25,17,T.H.101,81.195754379205
2020-03-25,18,T.H.101,80.2827596494411
2020-03-25,19,T.H.101,78.6358889065525
2020-03-25,20,T.H.101,75.993279079449
2020-03-25,21,T.H.101,77.8457369972318
2020-03-25,22,T.H.101,77.9827709073338
2020-03-25,23,T.H.101,73.0735774962695
2020-03-26,1,T.H.101,73.9383547388946
2020-03-26,2,T.H.101,67.9169019625082
2020-03-26,3,T.H.101,75.5144654194646
2020-03-26,4,T.H.101,73.0603597782339
2020-03-26,5,T.H.101,74.3046949877315
2020-03-26,6,T.H.101,75.1534495347488
2020-03-26,7,T.H.101,74.9036364375454
2020-03-26,8,T.H.101,71.1744338060028
2020-03-26,9,T.H.101,69.7354508088554
2020-03-26,10,T.H.101,68.4858122227497
2020-03-26,11,T.H.101,70.3268934046594
2020-03-26,12,T.H.101,72.6521128739548
2020-03-26,13,T.H.101,72.0624943867441
2020-03-26,14,T.H.101,74.7661217377262
2020-03-26,15,T.H.101,77.8956661099819
2020-03-26,16,T.H.101,79.0517106582102
2020-03-26,17,T.H.101,80.8969786812393
2020-03-26,18,T.H.101,79.5225865712069
2020-03-26,19,T.H.101,79.2840406660724
2020-03-26,20,T.H.101,77.0502973700427
2020-03-26,21,T.H.101,78.4843816702552
2020-03-26,22,T.H.101,77.3186179466435
2020-03-26,23,T.H.101,77.4026970595217
2020-03-27,1,T.H.101,75.0620632289155
2020-03-27,2,T.H.101,73.0697519013713
2020-03-27,3,T.H.101,77.8054673822359
2020-03-27,4,T.H.101,75.9005808791823
2020-03-27,5,T.H.101,75.9535601487537
2020-03-27,6,T.H.101,73.8121224207659
2020-03-27,7,T.H.101,74.3449920800382
2020-03-27,8,T.H.101,69.5851796164959
2020-03-27,9,T.H.101,69.9130034949757
2020-03-27,10,T.H.101,70.9719488198649
2020-03-27,11,T.H.101,70.4523133897834
2020-03-27,12,T.H.101,73.287157324206
2020-03-27,13,T.H.101,73.6029672587136
2020-03-27,14,T.H.101,75.4755583325353
2020-03-27,15,T.H.101,77.632823206525
2020-03-27,16,T.H.101,79.9150083669419
2020-03-27,17,T.H.101,80.9951020491935
2020-03-27,18,T.H.101,80.6732175222543
2020-03-27,19,T.H.101,79.7384044436102
2020-03-27,20,T.H.101,77.5306225806996
2020-03-27,21,T.H.101,78.2208798371776
2020-03-27,22,T.H.101,80.7885174678735
2020-03-27,23,T.H.101,75.9967139768344
2020-03-28,1,T.H.101,76.4239123287217
2020-03-28,2,T.H.101,78.4629088530611
2020-03-28,3,T.H.101,77.3285560869342
2020-03-28,4,T.H.101,70.115849462556
2020-03-28,5,T.H.101,78.823127792926
2020-03-28,6,T.H.101,76.6517835900658
2020-03-28,7,T.H.101,74.0132264838497
2020-03-28,8,T.H.101,75.7348560512851
2020-03-28,9,T.H.101,76.2184611060735
2020-03-28,10,T.H.101,76.6069315074804
2020-03-28,11,T.H.101,78.8978143870129
2020-03-28,12,T.H.101,78.3892422809594
2020-03-28,13,T.H.101,79.0213952150855
2020-03-28,14,T.H.101,78.2396508120956
2020-03-28,15,T.H.101,79.5433268611789
2020-03-28,16,T.H.101,77.8355761926237
2020-03-28,17,T.H.101,67.7006807418354
2020-03-28,18,T.H.101,76.6473229345408
2020-03-28,19,T.H.101,75.1155617126288
2020-03-28,20,T.H.101,74.6707285354236
2020-03-28,21,T.H.101,75.5791847847059
2020-03-28,22,T.H.101,77.3585650113097
2020-03-28,23,T.H.101,78.0494618847753
2020-03-29,1,T.H.101,71.9164065318508
2020-03-29,2,T.H.101,67.3188871127319
2020-03-29,3,T.H.101,60.7834674065634
2020-03-29,4,T.H.101,76.5372179833129
2020-03-29,5,T.H.101,75.3713349792564
2020-03-29,6,T.H.101,78.2286618976823
2020-03-29,7,T.H.101,73.9861429946142
2020-03-29,8,T.H.101,78.2529317793971
2020-03-29,9,T.H.101,77.7444736732561
2020-03-29,10,T.H.101,77.8843892031165
2020-03-29,11,T.H.101,78.2428493293491
2020-03-29,12,T.H.101,77.9145493355389
2020-03-29,13,T.H.101,79.3966973943414
2020-03-29,14,T.H.101,79.8416349759501
2020-03-29,15,T.H.101,80.5012254097489
2020-03-29,16,T.H.101,80.9850817708646
2020-03-29,17,T.H.101,81.7050226118199
2020-03-29,18,T.H.101,82.6977067699235
2020-03-29,19,T.H.101,81.4126948527989
2020-03-29,20,T.H.101,80.6296115959128
2020-03-29,21,T.H.101,77.6906587827812
2020-03-29,22,T.H.101,76.2191314232452
2020-03-29,23,T.H.101,75.5031594896545
2020-03-30,1,T.H.101,73.1963588676005
2020-03-30,2,T.H.101,70.5379360772946
2020-03-30,3,T.H.101,68.1160707978284
2020-03-30,4,T.H.101,73.4866305706265
2020-03-30,5,T.H.101,74.1457597771852
2020-03-30,6,T.H.101,73.2684131273368
2020-03-30,7,T.H.101,71.0644317761552
2020-03-30,8,T.H.101,70.292352738137
2020-03-30,9,T.H.101,66.3987796425361
2020-03-30,10,T.H.101,68.1277515341216
2020-03-30,11,T.H.101,68.5596524489987
2020-03-30,12,T.H.101,69.4696667708396
2020-03-30,13,T.H.101,71.4800366396004
2020-03-30,14,T.H.101,75.6364938962213
2020-03-30,15,T.H.101,77.506659120567
2020-03-30,16,T.H.101,78.1117351163648
2020-03-30,17,T.H.101,80.6776913592483
2020-03-30,18,T.H.101,79.6854963915845
2020-03-30,19,T.H.101,79.804702338535
2020-03-30,20,T.H.101,75.8277322798108
2020-03-30,21,T.H.101,76.1957143370775
2020-03-30,22,T.H.101,78.5340927602809
2020-03-30,23,T.H.101,76.6173187322993
2020-03-31,1,T.H.101,72.0356751158236
2020-03-31,2,T.H.101,77.4629058961916
2020-03-31,3,T.H.101,73.7608967112183
2020-03-31,4,T.H.101,75.9030247326437
2020-03-31,5,T.H.101,76.7659965284485
2020-03-31,6,T.H.101,72.9986894677644
2020-03-31,7,T.H.101,71.6840860396688
2020-03-31,8,T.H.101,67.7838652200265
2020-03-31,9,T.H.101,66.9427647516689
2020-03-31,10,T.H.101,66.5914815918971
2020-03-31,11,T.H.101,68.4043534880427
2020-03-31,12,T.H.101,68.5717782737802
2020-03-31,13,T.H.101,70.7766853921853
2020-03-31,14,T.H.101,72.7803572353037
2020-03-31,15,T.H.101,75.6115328926982
2020-03-31,16,T.H.101,78.2850067136187
2020-03-31,17,T.H.101,80.1208818140619
2020-03-31,18,T.H.101,80.7824602969187
2020-03-31,19,T.H.101,79.189279451997
2020-03-31,20,T.H.101,74.9942160852835
2020-03-31,21,T.H.101,78.1687344282174
2020-03-31,22,T.H.101,78.3826198465208
2020-03-31,23,T.H.101,74.1459904852793
2020-04-01,1,T.H.101,71.4529575157792
2020-04-01,2,T.H.101,73.7630837650627
2020-04-01,3,T.H.101,74.1897716926307
2020-04-01,4,T.H.101,78.0865020188885
2020-04-01,5,T.H.101,74.9822374313423
2020-04-01,6,T.H.101,72.4217018324176
2020-04-01,7,T.H.101,71.8951745515363
2020-04-01,8,T.H.101,67.8220660520509
2020-04-01,9,T.H.101,68.6428719653601
2020-04-01,10,T.H.101,68.0533598964771
2020-04-01,11,T.H.101,67.2027376690387
2020-04-01,12,T.H.101,68.2533567445706
2020-04-01,13,T.H.101,71.5499600286364
2020-04-01,14,T.H.101,72.7547252796138
2020-04-01,15,T.H.101,77.0194929816471
2020-04-01,16,T.H.101,77.6246370470648
2020-04-01,17,T.H.101,80.1733383261993
2020-04-01,18,T.H.101,79.438230807851
2020-04-01,19,T.H.101,70.7342617115405
2020-04-01,20,T.H.101,76.0355149642716
2020-04-01,21,T.H.101,76.610777107435
2020-04-01,22,T.H.101,76.3425242518206
2020-04-01,23,T.H.101,75.4009598938635
2020-04-02,1,T.H.101,75.3995039960614
2020-04-02,2,T.H.101,74.6680417264764
2020-04-02,3,T.H.101,69.7472757502897
2020-04-02,4,T.H.101,72.3055785876933
2020-04-02,5,T.H.101,76.0203326389979
2020-04-02,6,T.H.101,73.4120056422551
2020-04-02,7,T.H.101,72.1267894407761
2020-04-02,8,T.H.101,67.2935603552499
2020-04-02,9,T.H.101,64.249958306012
2020-04-02,10,T.H.101,64.2383027092195
2020-04-02,11,T.H.101,67.1009035709864
2020-04-02,12,T.H.101,70.4552526938618
2020-04-02,13,T.H.101,70.6136145463385
2020-04-02,14,T.H.101,73.6467266205759
2020-04-02,15,T.H.101,77.9374099349193
2020-04-02,16,T.H.101,78.5745547433686
2020-04-02,17,T.H.101,80.4349359605055
2020-04-02,18,T.H.101,80.1822459544132
2020-04-02,19,T.H.101,77.5795357216175
2020-04-02,20,T.H.101,79.2267571654325
2020-04-02,21,T.H.101,77.1649035506349
2020-04-02,22,T.H.101,78.7275522251442
2020-04-02,23,T.H.101,73.8979848712931
2020-04-03,1,T.H.101,71.4633332449498
2020-04-03,2,T.H.101,73.7100315648894
2020-04-03,3,T.H.101,73.0767979543005
2020-04-03,4,T.H.101,78.1562484362161
2020-04-03,5,T.H.101,73.4052167040283
2020-04-03,6,T.H.101,71.1389849746887
2020-04-03,7,T.H.101,71.6647648040313
2020-04-03,8,T.H.101,68.0186783356425
2020-04-03,9,T.H.101,68.2116087044459
2020-04-03,10,T.H.101,67.0682606274872
2020-04-03,11,T.H.101,68.5437004119967
2020-04-03,12,T.H.101,70.6600752467779
2020-04-03,13,T.H.101,71.969464388121
2020-04-03,14,T.H.101,73.4377626777615
2020-04-03,15,T.H.101,77.16315115153
2020-04-03,16,T.H.101,79.2679804084354
2020-04-03,17,T.H.101,80.6644452786873
2020-04-03,18,T.H.101,81.6183170593648
2020-04-03,19,T.H.101,80.4042153816401
2020-04-03,20,T.H.101,79.1546461776337
2020-04-03,21,T.H.101,78.3979476828367
2020-04-03,22,T.H.101,80.6918631906107
2020-04-03,23,T.H.101,81.135287211855
2020-04-04,1,T.H.101,68.9013401394742
2020-04-04,2,T.H.101,74.2838240859201
2020-04-04,3,T.H.101,77.097696150886
2020-04-04,4,T.H.101,77.3716432262843
2020-04-04,5,T.H.101,72.4261893606768
2020-04-04,6,T.H.101,74.8219262635684
2020-04-04,7,T.H.101,76.9352108059209
2020-04-04,8,T.H.101,77.2871969253091
2020-04-04,9,T.H.101,77.2176565731988
2020-04-04,10,T.H.101,79.1091213692062
2020-04-04,11,T.H.101,79.0241962058931
2020-04-04,12,T.H.101,78.2945354227859
2020-04-04,13,T.H.101,79.6183171502079
2020-04-04,14,T.H.101,79.5289769221201
2020-04-04,15,T.H.101,80.7863674337625
2020-04-04,16,T.H.101,81.5165649372144
2020-04-04,17,T.H.101,81.2088317615246
2020-04-04,18,T.H.101,80.6014227329128
2020-04-04,19,T.H.101,79.9855622276221
2020-04-04,20,T.H.101,79.5633245046479
2020-04-04,21,T.H.101,80.1171526480394
2020-04-04,22,T.H.101,79.9050508141519
2020-04-04,23,T.H.101,77.2747967382373
2020-04-05,1,T.H.101,77.4937305759645
2020-04-05,2,T.H.101,73.7747933392465
2020-04-05,3,T.H.101,62.8131905941204
2020-04-05,4,T.H.101,74.866062456543
2020-04-05,5,T.H.101,78.8910311102926
2020-04-05,6,T.H.101,78.1567316314907
2020-04-05,7,T.H.101,77.8221593612206
2020-04-05,8,T.H.101,78.5672618506067
2020-04-05,9,T.H.101,77.2901886778867
2020-04-05,10,T.H.101,78.9580017767198
2020-04-05,11,T.H.101,80.0243064142066
2020-04-05,12,T.H.101,80.4359526431057
2020-04-05,13,T.H.101,81.0155029188885
2020-04-05,14,T.H.101,80.9539909772486
2020-04-05,15,T.H.101,81.5340538372134
2020-04-05,16,T.H.101,80.764909299977
2020-04-05,17,T.H.101,81.5976040577638
2020-04-05,18,T.H.101,82.6024963712963
2020-04-05,19,T.H.101,81.9382011239788
2020-04-05,20,T.H.101,78.4573556882258
2020-04-05,21,T.H.101,75.1916548289274
2020-04-05,22,T.H.101,79.1400092312102
2020-04-05,23,T.H.101,81.2103076457114
2020-04-06,1,T.H.101,71.1620089266004
2020-04-06,2,T.H.101,70.8254399019263
2020-04-06,3,T.H.101,61.3945673623377
2020-04-06,4,T.H.101,75.0792420514444
2020-04-06,5,T.H.101,74.0086726310734
2020-04-06,6,T.H.101,71.1657580690435
2020-04-06,7,T.H.101,70.4604766728242
2020-04-06,8,T.H.101,66.1010517607523
2020-04-06,9,T.H.101,64.2092098698125
2020-04-06,10,T.H.101,63.2643661418
2020-04-06,11,T.H.101,67.0500603049404
2020-04-06,12,T.H.101,67.7612604790756
2020-04-06,13,T.H.101,69.206147946798
2020-04-06,14,T.H.101,72.6453677437425
2020-04-06,15,T.H.101,74.6045274074499
2020-04-06,16,T.H.101,78.391489497447
2020-04-06,17,T.H.101,79.6661019589128
2020-04-06,18,T.H.101,79.5850340906567
2020-04-06,19,T.H.101,78.7564072706018
2020-04-06,20,T.H.101,75.6467604781112
2020-04-06,21,T.H.101,76.6424540844723
2020-04-06,22,T.H.101,78.6528312549744
2020-04-06,23,T.H.101,77.9900927333127
2020-03-02,1,T.H.212,64.7006135365962
2020-03-02,2,T.H.212,59.8645072782729
2020-03-02,3,T.H.212,60.696655317863
2020-03-02,4,T.H.212,65.8334522272431
2020-03-02,5,T.H.212,68.5921820230889
2020-03-02,6,T.H.212,68.7707449581302
2020-03-02,7,T.H.212,67.7885033240543
2020-03-02,8,T.H.212,67.5132776704664
2020-03-02,9,T.H.212,66.7354612949573
2020-03-02,10,T.H.212,65.2282957776659
2020-03-02,11,T.H.212,65.2113833751853
2020-03-02,12,T.H.212,66.2895408311093
2020-03-02,13,T.H.212,67.4374730788352
2020-03-02,14,T.H.212,67.9395083860612
2020-03-02,15,T.H.212,69.7167302055374
2020-03-02,16,T.H.212,68.9802389851133
2020-03-02,17,T.H.212,69.41408739207
2020-03-02,18,T.H.212,71.5475245548442
2020-03-02,19,T.H.212,70.9199045809277
2020-03-02,20,T.H.212,70.0175693508774
2020-03-02,21,T.H.212,71.1228112544771
2020-03-02,22,T.H.212,68.8158526662254
2020-03-02,23,T.H.212,67.7036757228903
2020-03-03,1,T.H.212,64.3502099115904
2020-03-03,2,T.H.212,62.2101060247252
2020-03-03,3,T.H.212,63.5470326130074
2020-03-03,4,T.H.212,65.4033306295983
2020-03-03,5,T.H.212,68.0155253748416
2020-03-03,6,T.H.212,69.056749267405
2020-03-03,7,T.H.212,62.8073373736879
2020-03-03,8,T.H.212,67.8589689835455
2020-03-03,9,T.H.212,66.1640209906505
2020-03-03,10,T.H.212,65.3533427983039
2020-03-03,11,T.H.212,65.5451346877113
2020-03-03,12,T.H.212,66.8492853044207
2020-03-03,13,T.H.212,66.4508050474795
2020-03-03,14,T.H.212,67.9847397704396
2020-03-03,15,T.H.212,70.6946555884395
2020-03-03,16,T.H.212,68.5298761193028
2020-03-03,17,T.H.212,69.6831606997536
2020-03-03,18,T.H.212,70.6209451828245
2020-03-03,19,T.H.212,71.2539472534835
2020-03-03,20,T.H.212,71.0297056202616
2020-03-03,21,T.H.212,71.5955766653654
2020-03-03,22,T.H.212,68.9190052826646
2020-03-03,23,T.H.212,68.4640811020667
2020-03-04,1,T.H.212,65.8324522412098
2020-03-04,2,T.H.212,65.2620223325348
2020-03-04,3,T.H.212,64.9188082641171
2020-03-04,4,T.H.212,66.1723832673021
2020-03-04,5,T.H.212,68.52215474938
2020-03-04,6,T.H.212,69.671496921826
2020-03-04,7,T.H.212,62.4137975354211
2020-03-04,8,T.H.212,63.8445075268506
2020-03-04,9,T.H.212,67.3239927896814
2020-03-04,10,T.H.212,65.0910242363921
2020-03-04,11,T.H.212,65.950317371953
2020-03-04,12,T.H.212,66.4873132201856
2020-03-04,13,T.H.212,67.5948257364675
2020-03-04,14,T.H.212,67.6170380764208
2020-03-04,15,T.H.212,69.9120606528477
2020-03-04,16,T.H.212,69.0274993731513
2020-03-04,17,T.H.212,70.4587259045536
2020-03-04,18,T.H.212,71.5349660780974
2020-03-04,19,T.H.212,70.8385683008405
2020-03-04,20,T.H.212,70.8222988270996
2020-03-04,21,T.H.212,70.8389884982144
2020-03-04,22,T.H.212,69.2378347130657
2020-03-04,23,T.H.212,68.1997145948617
2020-03-05,1,T.H.212,64.3186736224058
2020-03-05,2,T.H.212,61.8676692907183
2020-03-05,3,T.H.212,62.881652583858
2020-03-05,4,T.H.212,64.1118087467328
2020-03-05,5,T.H.212,67.5814310563929
2020-03-05,6,T.H.212,69.1411338211576
2020-03-05,7,T.H.212,69.0895015582923
2020-03-05,8,T.H.212,67.8543337521839
2020-03-05,9,T.H.212,64.2515557963422
2020-03-05,10,T.H.212,64.7833915460654
2020-03-05,11,T.H.212,65.0974688496944
2020-03-05,12,T.H.212,66.7808919180121
2020-03-05,13,T.H.212,66.6501255351309
2020-03-05,14,T.H.212,66.8762006669317
2020-03-05,15,T.H.212,68.6432396518998
2020-03-05,16,T.H.212,68.7740320344123
2020-03-05,17,T.H.212,70.4458199187404
2020-03-05,18,T.H.212,70.2483245359095
2020-03-05,19,T.H.212,70.5677434645544
2020-03-05,20,T.H.212,70.6114689481503
2020-03-05,21,T.H.212,69.9276531179283
2020-03-05,22,T.H.212,68.7056060819188
2020-03-05,23,T.H.212,68.9715694856844
2020-03-06,1,T.H.212,66.065373222999
2020-03-06,2,T.H.212,65.5614456618285
2020-03-06,3,T.H.212,61.6882930915629
2020-03-06,4,T.H.212,63.9041077833849
2020-03-06,5,T.H.212,68.7034467499247
2020-03-06,6,T.H.212,69.3184806605437
2020-03-06,7,T.H.212,69.2025171702503
2020-03-06,8,T.H.212,69.2815984099843
2020-03-06,9,T.H.212,66.3158904325844
2020-03-06,10,T.H.212,67.1775774017151
2020-03-06,11,T.H.212,67.8120711058118
2020-03-06,12,T.H.212,68.4463768590326
2020-03-06,13,T.H.212,68.9924871278385
2020-03-06,14,T.H.212,70.2105192078358
2020-03-06,15,T.H.212,71.8568249304829
2020-03-06,16,T.H.212,71.4733832742519
2020-03-06,17,T.H.212,71.7934764829199
2020-03-06,18,T.H.212,70.3045210111987
2020-03-06,19,T.H.212,71.6914846292352
2020-03-06,20,T.H.212,72.4568947491441
2020-03-06,21,T.H.212,71.6643865133936
2020-03-06,22,T.H.212,70.5605059798295
2020-03-06,23,T.H.212,70.7697073611811
2020-03-07,1,T.H.212,68.7461820979956
2020-03-07,2,T.H.212,65.9764778748787
2020-03-07,3,T.H.212,62.6330839453134
2020-03-07,4,T.H.212,65.8925017754808
2020-03-07,5,T.H.212,69.4396263298594
2020-03-07,6,T.H.212,71.5790472973859
2020-03-07,7,T.H.212,72.9355574992729
2020-03-07,8,T.H.212,72.8327967173764
2020-03-07,9,T.H.212,72.196854497767
2020-03-07,10,T.H.212,72.4739483828748
2020-03-07,11,T.H.212,73.4226283113653
2020-03-07,12,T.H.212,73.2955843629553
2020-03-07,13,T.H.212,73.6225906688494
2020-03-07,14,T.H.212,72.310321236686
2020-03-07,15,T.H.212,73.7257607171962
2020-03-07,16,T.H.212,74.0722444481109
2020-03-07,17,T.H.212,73.8959859770562
2020-03-07,18,T.H.212,73.097132973651
2020-03-07,19,T.H.212,73.2132957207771
2020-03-07,20,T.H.212,71.3068706248055
2020-03-07,21,T.H.212,72.6042086948168
2020-03-07,22,T.H.212,73.3543285963794
2020-03-07,23,T.H.212,73.0271984907931
2020-03-08,1,T.H.212,72.5345463679764
2020-03-08,2,T.H.212,0
2020-03-08,3,T.H.212,70.6528667523136
2020-03-08,4,T.H.212,70.642562072121
2020-03-08,5,T.H.212,70.9751853468469
2020-03-08,6,T.H.212,71.6199550494074
2020-03-08,7,T.H.212,71.7865532129313
2020-03-08,8,T.H.212,71.896905912164
2020-03-08,9,T.H.212,72.067225560641
2020-03-08,10,T.H.212,72.4864968427889
2020-03-08,11,T.H.212,73.5507051951032
2020-03-08,12,T.H.212,73.5738237561383
2020-03-08,13,T.H.212,74.3435427333851
2020-03-08,14,T.H.212,74.8138405931782
2020-03-08,15,T.H.212,73.9739536089726
2020-03-08,16,T.H.212,74.4099940065595
2020-03-08,17,T.H.212,74.4233748020982
2020-03-08,18,T.H.212,74.6661908962796
2020-03-08,19,T.H.212,73.658687045324
2020-03-08,20,T.H.212,72.8799301797123
2020-03-08,21,T.H.212,69.946654654483
2020-03-08,22,T.H.212,69.1707628096902
2020-03-08,23,T.H.212,67.9659595791117
2020-03-09,1,T.H.212,66.823242513517
2020-03-09,2,T.H.212,63.8817803372056
2020-03-09,3,T.H.212,62.9541114699195
2020-03-09,4,T.H.212,65.3991319499801
2020-03-09,5,T.H.212,69.7103865252719
2020-03-09,6,T.H.212,68.909266386121
2020-03-09,7,T.H.212,68.7065950100589
2020-03-09,8,T.H.212,68.9616446912634
2020-03-09,9,T.H.212,67.6714234140935
2020-03-09,10,T.H.212,65.1377663485349
2020-03-09,11,T.H.212,66.3834111858098
2020-03-09,12,T.H.212,65.9133183370957
2020-03-09,13,T.H.212,67.4145334634636
2020-03-09,14,T.H.212,68.9851977045968
2020-03-09,15,T.H.212,70.8726736692775
2020-03-09,16,T.H.212,70.2882287950412
2020-03-09,17,T.H.212,70.7728898804898
2020-03-09,18,T.H.212,72.9456547602179
2020-03-09,19,T.H.212,71.1703048716404
2020-03-09,20,T.H.212,69.3058395677429
2020-03-09,21,T.H.212,69.1763449956422
2020-03-09,22,T.H.212,68.5434840900599
2020-03-09,23,T.H.212,66.6150528581566
2020-03-10,1,T.H.212,61.8118119588934
2020-03-10,2,T.H.212,59.8671892974188
2020-03-10,3,T.H.212,55.043474852424
2020-03-10,4,T.H.212,65.361568674172
2020-03-10,5,T.H.212,69.6128133638842
2020-03-10,6,T.H.212,70.3463998192128
2020-03-10,7,T.H.212,66.3553112407392
2020-03-10,8,T.H.212,67.6062007338043
2020-03-10,9,T.H.212,67.8642811667628
2020-03-10,10,T.H.212,65.634716373188
2020-03-10,11,T.H.212,66.9495669403686
2020-03-10,12,T.H.212,67.7710876650466
2020-03-10,13,T.H.212,67.8034339185938
2020-03-10,14,T.H.212,69.481760163201
2020-03-10,15,T.H.212,71.2946731118049
2020-03-10,16,T.H.212,69.9641165255158
2020-03-10,17,T.H.212,71.9345635775716
2020-03-10,18,T.H.212,72.4166240862408
2020-03-10,19,T.H.212,68.0034264797702
2020-03-10,20,T.H.212,69.0778527772481
2020-03-10,21,T.H.212,69.555629896034
2020-03-10,22,T.H.212,66.2266278956136
2020-03-10,23,T.H.212,68.2599187874952
2020-03-11,1,T.H.212,64.255260562205
2020-03-11,2,T.H.212,59.1929367953122
2020-03-11,3,T.H.212,62.3616617269893
2020-03-11,4,T.H.212,63.1509773947129
